Date,Ad Network,Campaign,Country,Ad LTV D7,IAP LTV D7,IAP LTV D360,Play Time D1,IAP LTV D1,Ad LTV D1,Attributed eCPI,Banner RPM,Inter. RPM,Reward. RPM,Banner IPDAU,Inter. IPDAU,Reward. IPDAU,Sessions,Ad LTV D360
2023-10-12,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220913,US,,,,,,,,0.48918391016548457,7.395266275395033,10.079684210526315,176.25,36.916666666666664,1.5833333333333333,2.3333333333333335,
2023-10-12,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Global-1_ROAS_IAA_220627,US,0.0447964,0,0,5815,0,0.015359999999999999,,0.17570804612850083,1.3283087116564416,3.867113714285715,35.2906976744186,11.372093023255815,0.4069767441860465,2.395348837209302,0.07173839600000001
2023-10-12,googleadwords_int,MaT3D_A_GG_US_CPI_220222,US,,,,,,,,0.6058261990291263,8.114579273127754,17.887030303030304,98.0952380952381,21.61904761904762,1.5714285714285714,2.1904761904761907,
2023-10-12,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.5516546120689655,7.380173601694915,16.35871392857143,66.28571428571429,8.428571428571429,1,2.107142857142857,
2023-10-12,googleadwords_int,MaT3D_A_GG_US_CPA_SS20_210722,US,,,,,,,,0.6667053624161073,6.40433242081448,7.319981785714285,93.125,13.8125,1.75,2.21875,
2023-10-12,googleadwords_int,MaT3D_A_GG_Gr2_ROAS_ad-view-20_220214,US,,,,,,,,0.09798275862068967,1.1932193902439026,2.165,43.5,10.25,0.375,3.25,
2023-10-13,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220509,US,,,,,,,,0.4268440366972477,6.675416666666666,,109,24,0,3,
2023-10-13,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.6146275952380952,6.371494847250509,18.934354516129034,80.76923076923077,18.884615384615383,1.1923076923076923,2.730769230769231,
2023-10-01,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.6338462489612764,7.519125299145299,17.782471463414634,77.14102564102564,18,1.5769230769230769,2.4871794871794872,
2023-10-01,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_GB_ROAS_IAA_221220,US,,,,,,,,0.12427559055118108,2.6940105263157896,0.481,7.9375,5.9375,0.125,3.3125,
2023-10-02,googleadwords_int,MaT3D_A_GG_US_ROAS_IAA_220913,US,,,,,,,,0.5706124772924501,6.956587574181707,12.935477268817204,98.21022727272727,18.573863636363637,2.6420454545454546,2.6363636363636362,
2023-10-02,googleadwords_int,MaT3D_A_GG_US_CPA_SS20_210722,US,,,,,,,,0.4882321006802721,5.839897593856655,6.925895625,131.25,20.928571428571427,1.7142857142857142,2.607142857142857,
2023-10-02,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr5_ROAS_IAA_220913,US,,,,,,,,0.09585665207877461,0.9276210572687225,1.3245384615384617,70.3076923076923,17.46153846153846,1,3.923076923076923,
2023-10-03,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.1092871287128713,1.2980063694267516,0.8179519047619047,50.5,15.7,2.1,2.6,
2023-10-03,googleadwords_int,MaT3D_A_GG_US_CPI_220222,US,,,,,,,,0.7112079700499168,10.243636636771301,20.093513513513514,75.125,13.9375,2.3125,2.25,
2023-10-03,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220913,US,,,,,,,,0.5502565379310345,5.587950494296578,15.877777777777778,131.8181818181818,23.90909090909091,0.8181818181818182,2.4545454545454546,
2023-10-04,googleadwords_int,MaT3D_A_GG_US_CPA_ad-view-20_211208,US,,,,,,,,0.5804057756318061,5.944560866062437,12.853027586206895,108.15555555555555,22.066666666666666,3.2222222222222223,2.933333333333333,
2023-10-04,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.12951372549019607,1.4423333333333332,1.9195,23.181818181818183,6.818181818181818,0.36363636363636365,2.727272727272727,
2023-10-04,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.6741102398709938,6.680822818991098,15.674681238938051,71.89855072463769,14.652173913043478,1.6376811594202898,2.347826086956522,
2023-10-04,googleadwords_int,MaT3D_A_GG_US_CPI_210309,US,,,,,,,,0.6098680688336521,8.332150793650795,13.474,261.5,63,7.5,5,
2023-10-05,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.6986575694444445,7.437192790262173,15.902131094890509,87.75,16.6875,2.140625,2.546875,
2023-10-05,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Global-1_ROAS_IAA_220627,US,0.0120977475,0,0,,0,0.0072294975,,0.029122582883577483,0.6690368478260869,1.6593500000000003,34.586666666666666,12.266666666666667,0.26666666666666666,2.5866666666666664,0.0200642475
2023-10-05,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr1_ROAS_ad-view-20_220214,US,,,,,,,,0.667431293881645,12.031497753303965,25.12622727272727,71.21428571428571,16.214285714285715,3.142857142857143,2.9285714285714284,
2023-10-05,Facebook Ads,MaT3D_A_FB_US_VO_220930,US,,,,,,,,0.5003788022284122,6.7644285106382975,17.11672945945946,71.8,13.16,1.48,1.88,
2023-10-06,googleadwords_int,MaT3D_A_GG_US_ROAS_IAA_220913,US,,,,,,,,0.7505580807843597,7.73554355361596,12.912882772073923,93.58791208791209,17.626373626373628,2.6758241758241756,2.681318681318681,
2023-10-06,googleadwords_int,MaT3D_A_GG_US_CPI_210512,US,,,,,,,,0.7542310179381889,7.995451415830545,15.10027669642857,70.10606060606061,13.590909090909092,1.696969696969697,2.3181818181818183,
2023-10-06,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr1_ROAS_ad-view-20_220214,US,0.358958,0,0,,0,0.358958,,0.5513913456790123,8.258049455445544,29.2105,54,13.466666666666667,3.466666666666667,2.2,0.358958
2023-10-06,Facebook Ads,MaT3D_A_FB_US_VO_220930,US,,,,,,,,0.5904396935376416,7.256934873646209,11.7519059375,75.05,13.85,1.6,2.2,
2023-10-06,googleadwords_int,MaT3D_A_GG_US_CPI_220222,US,,,,,,,,0.6087932105483466,8.849629431578947,12.197739130434783,113.76190476190476,22.61904761904762,2.1904761904761907,2.380952380952381,
2023-10-06,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.730923448275862,6.9754673170731705,24.58326923076923,56.61904761904762,11.714285714285714,1.2380952380952381,2.380952380952381,
2023-10-07,googleadwords_int,MaT3D_A_GG_US_CPA_ad-view-20_211208,US,,,,,,,,0.5605264312832196,6.006866571428571,12.499015000000002,89.79545454545455,16.704545454545453,3,2.4318181818181817,
2023-10-08,googleadwords_int,MaT3D_A_GG_US_ROAS_IAA_220913,US,,,,,,,,0.6551551661055708,6.695372197962154,12.568287763496144,96.58282208588957,16.858895705521473,2.3865030674846626,2.7975460122699385,
2023-10-08,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.7959526218256692,10.177732878338277,21.071684210526318,72.85,16.85,1.9,2.4,
2023-10-08,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_GB_ROAS_IAA_221220,US,,,,,,,,0.11153333333333333,0.5358461538461539,0.022,3,2.6,0.1,2,
2023-10-08,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220913,US,,,,,,,,0.4751521270310192,6.316107419354839,9.796024390243902,123.0909090909091,16.90909090909091,3.727272727272727,2.6363636363636362,
2023-10-08,googleadwords_int,MaT3D_A_GG_Global-2_ROAS_IAA_220627,US,,,,,,,,0.14779716783216784,2.1845833333333333,5.956666666666667,71.5,12,0.75,1.75,
2023-10-08,googleadwords_int,MaT3D_A_GG_US_CPI_220222,US,,,,,,,,0.6075934702549575,9.432902848484849,19.77766666666667,105.9,16.5,0.75,2.45,
2023-10-08,googleadwords_int,MaT3D_A_GG_US_CPA_SS20_210722,US,,,,,,,,0.5819054316367265,6.1845047074829935,6.1749148936170215,143.14285714285714,26.25,3.357142857142857,2.5357142857142856,
2023-10-09,googleadwords_int,MaT3D_A_GG_US_CPA_SS20_210722,US,,,,,,,,0.5197875539885413,5.5269177337110476,6.956180163934427,81.03571428571429,12.607142857142858,2.1785714285714284,2.4285714285714284,
